"日期","1星","2星","3星","4星","5星"
"2021-11-12","583","18","15","13","214"
"2021-11-13","1054","39","40","36","411"
"2021-11-14","803","30","35","27","266"
"2021-11-15","340","11","14","9","91"
"2021-11-16","384","8","9","9","104"
"2021-11-17","316","9","10","12","84"
"2021-11-18","369","11","8","15","97"
"2021-11-19","381","10","15","8","146"
"2021-11-20","926","38","40","41","416"
"2021-11-21","624","23","28","23","260"
"2021-11-22","-201","13","15","12","38"
"2021-11-23","-301","1","-4","8","3"
"2021-11-24","-245","4","7","3","34"
"2021-11-25","-27","4","1","8","28"
"2021-11-26","111","21","11","7","73"
"2021-11-27","659","29","37","43","370"
"2021-11-28","596","18","31","28","207"
"2021-11-29","338","13","15","11","119"
"2021-11-30","372","7","8","6","111"
"2021-12-01","316","16","18","13","134"
"2021-12-02","323","16","9","22","105"
"2021-12-03","418","16","18","17","181"
"2021-12-04","794","32","37","30","346"
"2021-12-05","645","26","29","29","279"
"2021-12-06","336","20","13","13","112"
"2021-12-07","290","16","20","15","101"
"2021-12-08","252","8","11","13","115"
"2021-12-09","255","10","15","7","96"
"2021-12-10","288","5","7","7","101"
"2021-12-11","800","25","43","36","338"
"2021-12-12","776","21","41","32","282"
"2021-12-13","218","8","9","8","71"
"2021-12-14","37","3","6","-1","12"
"2021-12-15","424","20","22","23","167"
"2021-12-16","359","18","20","20","113"
"2021-12-17","378","16","22","13","145"
"2021-12-18","591","19","32","25","311"
"2021-12-19","620","30","33","24","230"
"2021-12-20","283","13","15","10","74"
