时间,开服数量:国内网页游戏:总计:当期值:月,开服数量:国内网页游戏:第一名:当期值:月,开服数量:国内网页游戏:第二名:当期值:月,开服数量:国内网页游戏:第三名:当期值:月,实际销售收入:国内游戏市场:当期值:月,实际销售收入:中国游戏客户端市场:当期值:月,实际销售收入:中国游戏移动端市场:当期值:月,实际销售收入:自主研发网游海外市场:当期值:月,开服数量:国内网页游戏运营平台:总计:当期值:月,开服数量:国内网页游戏运营平台:第一名:当期值:月,开服数量:国内网页游戏运营平台:第二名:当期值:月,开服数量:国内网页游戏运营平台:第三名:当期值:月,游戏APP预估下载量:iphone:游戏:当期值:月,游戏APP预估下载量:ipad:游戏:当期值:月,游戏APP预估收入:iphone:休闲:当期值:月,游戏APP预估收入:iphone:动作:当期值:月,游戏APP预估收入:iphone:角色扮演:当期值:月,游戏APP预估收入:iphone:策略:当期值:月,游戏APP预估收入:iphone:益智解谜:当期值:月,游戏APP预估收入:iphone:模拟:当期值:月,游戏APP预估收入:iphone:冒险:当期值:月,游戏APP预估收入:iphone:卡牌:当期值:月,游戏APP预估收入:iphone:桌面:当期值:月,游戏APP预估收入:iphone:家庭聚会:当期值:月,游戏APP预估收入:iphone:游戏:当期值:月,游戏APP预估收入:iphone:竞速:当期值:月,游戏APP预估收入:iphone:体育:当期值:月,游戏APP预估收入:iphone:字谜:当期值:月,游戏APP预估收入:iphone:娱乐场:当期值:月,游戏APP预估收入:iphone:音乐:当期值:月,游戏APP预估收入:iphone:问答:当期值:月,游戏APP预估收入:ipad:休闲:当期值:月,游戏APP预估收入:ipad:动作:当期值:月,游戏APP预估收入:ipad:角色扮演:当期值:月,游戏APP预估收入:ipad:策略:当期值:月,游戏APP预估收入:ipad:益智解谜:当期值:月,游戏APP预估收入:ipad:模拟:当期值:月,游戏APP预估收入:ipad:冒险:当期值:月,游戏APP预估收入:ipad:卡牌:当期值:月,游戏APP预估收入:ipad:桌面:当期值:月,游戏APP预估收入:ipad:家庭聚会:当期值:月,游戏APP预估收入:ipad:游戏:当期值:月,游戏APP预估收入:ipad:竞速:当期值:月,游戏APP预估收入:ipad:体育:当期值:月,游戏APP预估收入:ipad:字谜:当期值:月,游戏APP预估收入:ipad:娱乐场:当期值:月,游戏APP预估收入:ipad:音乐:当期值:月,游戏APP预估收入:ipad:问答:当期值:月,游戏APP数量:iphone:休闲:当期值:月,游戏APP数量:iphone:动作:当期值:月,游戏APP数量:iphone:角色扮演:当期值:月,游戏APP数量:iphone:策略:当期值:月,游戏APP数量:iphone:益智解谜:当期值:月,游戏APP数量:iphone:模拟:当期值:月,游戏APP数量:iphone:冒险:当期值:月,游戏APP数量:iphone:卡牌:当期值:月,游戏APP数量:iphone:桌面:当期值:月,游戏APP数量:iphone:家庭聚会:当期值:月,游戏APP数量:iphone:游戏:当期值:月,游戏APP数量:iphone:竞速:当期值:月,游戏APP数量:iphone:体育:当期值:月,游戏APP数量:iphone:字谜:当期值:月,游戏APP数量:iphone:娱乐场:当期值:月,游戏APP数量:iphone:音乐:当期值:月,游戏APP数量:iphone:问答:当期值:月,游戏APP数量:ipad:休闲:当期值:月,游戏APP数量:ipad:动作:当期值:月,游戏APP数量:ipad:角色扮演:当期值:月,游戏APP数量:ipad:策略:当期值:月,游戏APP数量:ipad:益智解谜:当期值:月,游戏APP数量:ipad:模拟:当期值:月,游戏APP数量:ipad:冒险:当期值:月,游戏APP数量:ipad:卡牌:当期值:月,游戏APP数量:ipad:桌面:当期值:月,游戏APP数量:ipad:家庭聚会:当期值:月,游戏APP数量:ipad:游戏:当期值:月,游戏APP数量:ipad:竞速:当期值:月,游戏APP数量:ipad:体育:当期值:月,游戏APP数量:ipad:字谜:当期值:月,游戏APP数量:ipad:娱乐场:当期值:月,游戏APP数量:ipad:音乐:当期值:月,游戏APP数量:ipad:问答:当期值:月,开服数量:国内网页游戏研发商:第一名:当期值:月（组）,开服数量:国内网页游戏研发商:第二名:当期值:月（组）,开服数量:国内网页游戏研发商:第三名:当期值:月（组）
2015-04-30,-2.0655312086049424e-16,0.5138213971247825,-0.19579029303125528,-0.6641904737155501,2.6586919800234013e-16,-8.326672684688674e-16,-6.972979698522913e-16,7.535343507562233e-16,0.5723989042442535,-0.5893781904368571,0.6139615574756804,-0.507847189868366,,,-3.469446951953614e-17,0.0,3.469446951953614e-18,-6.071532165918825e-18,2.42861286636753e-17,6.938893903907228e-18,2.42861286636753e-17,-7.806255641895632e-18,1.9081958235744878e-17,1.734723475976807e-18,6.938893903907228e-18,2.2985086056692694e-17,-3.122502256758253e-17,6.938893903907228e-18,-1.5178830414797062e-17,1.0625181290357943e-17,6.938893903907228e-18,-3.469446951953614e-18,2.7755575615628914e-17,1.734723475976807e-18,-1.734723475976807e-17,-3.122502256758253e-17,-6.938893903907228e-18,3.469446951953614e-18,-1.3877787807814457e-17,1.100465205072787e-17,-1.431146867680866e-17,3.469446951953614e-18,-8.673617379884035e-19,-2.3852447794681098e-17,-8.673617379884035e-18,6.938893903907228e-18,-1.0408340855860843e-17,1.0408340855860843e-17,-3.9898639947466563e-17,2.6020852139652106e-17,-1.0408340855860843e-17,1.3877787807814457e-17,-6.938893903907228e-18,1.0408340855860843e-17,1.3877787807814457e-17,0.0,-3.122502256758253e-17,2.42861286636753e-17,-2.42861286636753e-17,-3.469446951953614e-18,1.0191500421363742e-17,-1.214306433183765e-17,2.42861286636753e-17,3.469446951953614e-18,0.0,-9.806970050855549e-17,-1.313763912473102e-16,-7.586524001605237e-17,7.401486830834377e-17,2.0354088784794536e-16,3.14563190310461e-17,-4.9960036108132046e-17,-7.586524001605237e-17,3.14563190310461e-17,-6.661338147750939e-17,-1.6653345369377347e-17,9.992007221626409e-17,4.255854927729767e-17,-1.0177044392397268e-16,-5.551115123125783e-17,1.0362081563168128e-16,-6.661338147750939e-17,1.1646601483021808,0.2754222421042168,-1.2102310491077006
2015-05-31,-2.0655312086049424e-16,0.8489692631148612,2.170973256880719,0.22598659518288403,2.6586919800234013e-16,-8.326672684688674e-16,-6.972979698522913e-16,7.535343507562233e-16,1.2288084280596823,-0.2504818868305869,1.4640325067017717,0.06110136764245232,,,-3.469446951953614e-17,0.0,3.469446951953614e-18,-6.071532165918825e-18,2.42861286636753e-17,6.938893903907228e-18,2.42861286636753e-17,-7.806255641895632e-18,1.9081958235744878e-17,1.734723475976807e-18,6.938893903907228e-18,2.2985086056692694e-17,-3.122502256758253e-17,6.938893903907228e-18,-1.5178830414797062e-17,1.0625181290357943e-17,6.938893903907228e-18,-3.469446951953614e-18,2.7755575615628914e-17,1.734723475976807e-18,-1.734723475976807e-17,-3.122502256758253e-17,-6.938893903907228e-18,3.469446951953614e-18,-1.3877787807814457e-17,1.100465205072787e-17,-1.431146867680866e-17,3.469446951953614e-18,-8.673617379884035e-19,-2.3852447794681098e-17,-8.673617379884035e-18,6.938893903907228e-18,-1.0408340855860843e-17,1.0408340855860843e-17,-3.9898639947466563e-17,2.6020852139652106e-17,-1.0408340855860843e-17,1.3877787807814457e-17,-6.938893903907228e-18,1.0408340855860843e-17,1.3877787807814457e-17,0.0,-3.122502256758253e-17,2.42861286636753e-17,-2.42861286636753e-17,-3.469446951953614e-18,1.0191500421363742e-17,-1.214306433183765e-17,2.42861286636753e-17,3.469446951953614e-18,0.0,-9.806970050855549e-17,-1.313763912473102e-16,-7.586524001605237e-17,7.401486830834377e-17,2.0354088784794536e-16,3.14563190310461e-17,-4.9960036108132046e-17,-7.586524001605237e-17,3.14563190310461e-17,-6.661338147750939e-17,-1.6653345369377347e-17,9.992007221626409e-17,4.255854927729767e-17,-1.0177044392397268e-16,-5.551115123125783e-17,1.0362081563168128e-16,-6.661338147750939e-17,1.2141741743085332,0.5259392814649673,1.5609396505055195
2015-06-30,-2.0655312086049424e-16,0.9880442279134652,2.0710495846890193,-0.2598734080708414,2.6586919800234013e-16,-8.326672684688674e-16,-6.972979698522913e-16,7.535343507562233e-16,1.1467315885704132,-0.1686793307876941,1.2759420955224352,-0.001212045799208737,,,-3.469446951953614e-17,0.0,3.469446951953614e-18,-6.071532165918825e-18,2.42861286636753e-17,6.938893903907228e-18,2.42861286636753e-17,-7.806255641895632e-18,1.9081958235744878e-17,1.734723475976807e-18,6.938893903907228e-18,2.2985086056692694e-17,-3.122502256758253e-17,6.938893903907228e-18,-1.5178830414797062e-17,1.0625181290357943e-17,6.938893903907228e-18,-3.469446951953614e-18,2.7755575615628914e-17,1.734723475976807e-18,-1.734723475976807e-17,-3.122502256758253e-17,-6.938893903907228e-18,3.469446951953614e-18,-1.3877787807814457e-17,1.100465205072787e-17,-1.431146867680866e-17,3.469446951953614e-18,-8.673617379884035e-19,-2.3852447794681098e-17,-8.673617379884035e-18,6.938893903907228e-18,-1.0408340855860843e-17,1.0408340855860843e-17,-3.9898639947466563e-17,2.6020852139652106e-17,-1.0408340855860843e-17,1.3877787807814457e-17,-6.938893903907228e-18,1.0408340855860843e-17,1.3877787807814457e-17,0.0,-3.122502256758253e-17,2.42861286636753e-17,-2.42861286636753e-17,-3.469446951953614e-18,1.0191500421363742e-17,-1.214306433183765e-17,2.42861286636753e-17,3.469446951953614e-18,0.0,-9.806970050855549e-17,-1.313763912473102e-16,-7.586524001605237e-17,7.401486830834377e-17,2.0354088784794536e-16,3.14563190310461e-17,-4.9960036108132046e-17,-7.586524001605237e-17,3.14563190310461e-17,-6.661338147750939e-17,-1.6653345369377347e-17,9.992007221626409e-17,4.255854927729767e-17,-1.0177044392397268e-16,-5.551115123125783e-17,1.0362081563168128e-16,-6.661338147750939e-17,0.790285805327321,0.6880385422278059,1.9911670650573436
2015-07-31,-2.0655312086049424e-16,1.0199630722934727,2.4479045769548584,0.9836563904666656,2.6586919800234013e-16,-8.326672684688674e-16,-6.972979698522913e-16,7.535343507562233e-16,1.927077140014638,0.08451905696411703,1.840213329060444,0.23449521374098742,,,-3.469446951953614e-17,0.0,3.469446951953614e-18,-6.071532165918825e-18,2.42861286636753e-17,6.938893903907228e-18,2.42861286636753e-17,-7.806255641895632e-18,1.9081958235744878e-17,1.734723475976807e-18,6.938893903907228e-18,2.2985086056692694e-17,-3.122502256758253e-17,6.938893903907228e-18,-1.5178830414797062e-17,1.0625181290357943e-17,6.938893903907228e-18,-3.469446951953614e-18,2.7755575615628914e-17,1.734723475976807e-18,-1.734723475976807e-17,-3.122502256758253e-17,-6.938893903907228e-18,3.469446951953614e-18,-1.3877787807814457e-17,1.100465205072787e-17,-1.431146867680866e-17,3.469446951953614e-18,-8.673617379884035e-19,-2.3852447794681098e-17,-8.673617379884035e-18,6.938893903907228e-18,-1.0408340855860843e-17,1.0408340855860843e-17,-3.9898639947466563e-17,2.6020852139652106e-17,-1.0408340855860843e-17,1.3877787807814457e-17,-6.938893903907228e-18,1.0408340855860843e-17,1.3877787807814457e-17,0.0,-3.122502256758253e-17,2.42861286636753e-17,-2.42861286636753e-17,-3.469446951953614e-18,1.0191500421363742e-17,-1.214306433183765e-17,2.42861286636753e-17,3.469446951953614e-18,0.0,-9.806970050855549e-17,-1.313763912473102e-16,-7.586524001605237e-17,7.401486830834377e-17,2.0354088784794536e-16,3.14563190310461e-17,-4.9960036108132046e-17,-7.586524001605237e-17,3.14563190310461e-17,-6.661338147750939e-17,-1.6653345369377347e-17,9.992007221626409e-17,4.255854927729767e-17,-1.0177044392397268e-16,-5.551115123125783e-17,1.0362081563168128e-16,-6.661338147750939e-17,0.8977674715362323,1.8800411870292855,2.0215360590257077
2015-08-31,-2.0655312086049424e-16,1.1590380370920768,1.9368663677458795,2.6349008770492572,2.6586919800234013e-16,-8.326672684688674e-16,-6.972979698522913e-16,7.535343507562233e-16,1.0765799026668185e-16,-0.18426077003395938,1.4835743676035207,0.26700655988446276,,,-3.469446951953614e-17,0.0,3.469446951953614e-18,-6.071532165918825e-18,2.42861286636753e-17,6.938893903907228e-18,2.42861286636753e-17,-7.806255641895632e-18,1.9081958235744878e-17,1.734723475976807e-18,6.938893903907228e-18,2.2985086056692694e-17,-3.122502256758253e-17,6.938893903907228e-18,-1.5178830414797062e-17,1.0625181290357943e-17,6.938893903907228e-18,-3.469446951953614e-18,2.7755575615628914e-17,1.734723475976807e-18,-1.734723475976807e-17,-3.122502256758253e-17,-6.938893903907228e-18,3.469446951953614e-18,-1.3877787807814457e-17,1.100465205072787e-17,-1.431146867680866e-17,3.469446951953614e-18,-8.673617379884035e-19,-2.3852447794681098e-17,-8.673617379884035e-18,6.938893903907228e-18,-1.0408340855860843e-17,1.0408340855860843e-17,-3.9898639947466563e-17,2.6020852139652106e-17,-1.0408340855860843e-17,1.3877787807814457e-17,-6.938893903907228e-18,1.0408340855860843e-17,1.3877787807814457e-17,0.0,-3.122502256758253e-17,2.42861286636753e-17,-2.42861286636753e-17,-3.469446951953614e-18,1.0191500421363742e-17,-1.214306433183765e-17,2.42861286636753e-17,3.469446951953614e-18,0.0,-9.806970050855549e-17,-1.313763912473102e-16,-7.586524001605237e-17,7.401486830834377e-17,2.0354088784794536e-16,3.14563190310461e-17,-4.9960036108132046e-17,-7.586524001605237e-17,3.14563190310461e-17,-6.661338147750939e-17,-1.6653345369377347e-17,9.992007221626409e-17,4.255854927729767e-17,-1.0177044392397268e-16,-5.551115123125783e-17,1.0362081563168128e-16,-6.661338147750939e-17,0.857914718896973,1.2643914693845653,1.4622404201083363
2015-09-30,-2.0655312086049424e-16,0.9812044755463208,0.8034464288857422,1.0006445024685442,2.6586919800234013e-16,-8.326672684688674e-16,-6.972979698522913e-16,7.535343507562233e-16,1.0765799026668185e-16,-0.3770810807064925,1.0145697059615395,0.14508901184643025,,,-3.469446951953614e-17,0.0,3.469446951953614e-18,-6.071532165918825e-18,2.42861286636753e-17,6.938893903907228e-18,2.42861286636753e-17,-7.806255641895632e-18,1.9081958235744878e-17,1.734723475976807e-18,6.938893903907228e-18,2.2985086056692694e-17,-3.122502256758253e-17,6.938893903907228e-18,-1.5178830414797062e-17,1.0625181290357943e-17,6.938893903907228e-18,-3.469446951953614e-18,2.7755575615628914e-17,1.734723475976807e-18,-1.734723475976807e-17,-3.122502256758253e-17,-6.938893903907228e-18,3.469446951953614e-18,-1.3877787807814457e-17,1.100465205072787e-17,-1.431146867680866e-17,3.469446951953614e-18,-8.673617379884035e-19,-2.3852447794681098e-17,-8.673617379884035e-18,6.938893903907228e-18,-1.0408340855860843e-17,1.0408340855860843e-17,-3.9898639947466563e-17,2.6020852139652106e-17,-1.0408340855860843e-17,1.3877787807814457e-17,-6.938893903907228e-18,1.0408340855860843e-17,1.3877787807814457e-17,0.0,-3.122502256758253e-17,2.42861286636753e-17,-2.42861286636753e-17,-3.469446951953614e-18,1.0191500421363742e-17,-1.214306433183765e-17,2.42861286636753e-17,3.469446951953614e-18,0.0,-9.806970050855549e-17,-1.313763912473102e-16,-7.586524001605237e-17,7.401486830834377e-17,2.0354088784794536e-16,3.14563190310461e-17,-4.9960036108132046e-17,-7.586524001605237e-17,3.14563190310461e-17,-6.661338147750939e-17,-1.6653345369377347e-17,9.992007221626409e-17,4.255854927729767e-17,-1.0177044392397268e-16,-5.551115123125783e-17,1.0362081563168128e-16,-6.661338147750939e-17,0.6489896823335836,1.040072290349122,0.5992548415073243
2015-10-31,-2.0655312086049424e-16,0.8216102536462834,0.1382402682952839,0.5283749888163215,2.6586919800234013e-16,-8.326672684688674e-16,-6.972979698522913e-16,7.535343507562233e-16,1.6896698817919276,-0.04792317662913801,1.1855609888518452,1.0716623769354772,,,-3.469446951953614e-17,0.0,3.469446951953614e-18,-6.071532165918825e-18,2.42861286636753e-17,6.938893903907228e-18,2.42861286636753e-17,-7.806255641895632e-18,1.9081958235744878e-17,1.734723475976807e-18,6.938893903907228e-18,2.2985086056692694e-17,-3.122502256758253e-17,6.938893903907228e-18,-1.5178830414797062e-17,1.0625181290357943e-17,6.938893903907228e-18,-3.469446951953614e-18,2.7755575615628914e-17,1.734723475976807e-18,-1.734723475976807e-17,-3.122502256758253e-17,-6.938893903907228e-18,3.469446951953614e-18,-1.3877787807814457e-17,1.100465205072787e-17,-1.431146867680866e-17,3.469446951953614e-18,-8.673617379884035e-19,-2.3852447794681098e-17,-8.673617379884035e-18,6.938893903907228e-18,-1.0408340855860843e-17,1.0408340855860843e-17,-3.9898639947466563e-17,2.6020852139652106e-17,-1.0408340855860843e-17,1.3877787807814457e-17,-6.938893903907228e-18,1.0408340855860843e-17,1.3877787807814457e-17,0.0,-3.122502256758253e-17,2.42861286636753e-17,-2.42861286636753e-17,-3.469446951953614e-18,1.0191500421363742e-17,-1.214306433183765e-17,2.42861286636753e-17,3.469446951953614e-18,0.0,-9.806970050855549e-17,-1.313763912473102e-16,-7.586524001605237e-17,7.401486830834377e-17,2.0354088784794536e-16,3.14563190310461e-17,-4.9960036108132046e-17,-7.586524001605237e-17,3.14563190310461e-17,-6.661338147750939e-17,-1.6653345369377347e-17,9.992007221626409e-17,4.255854927729767e-17,-1.0177044392397268e-16,-5.551115123125783e-17,1.0362081563168128e-16,-6.661338147750939e-17,0.8434228088463334,1.2414683415999215,0.14118918248449983
2015-11-30,-2.0655312086049424e-16,0.46366321309905645,-0.40420252360251474,-0.10018515525318342,2.6586919800234013e-16,-8.326672684688674e-16,-6.972979698522913e-16,7.535343507562233e-16,1.6469899252575075,-0.131673412577814,0.9070894710019187,1.5701696844687656,,,-3.469446951953614e-17,0.0,3.469446951953614e-18,-6.071532165918825e-18,2.42861286636753e-17,6.938893903907228e-18,2.42861286636753e-17,-7.806255641895632e-18,1.9081958235744878e-17,1.734723475976807e-18,6.938893903907228e-18,2.2985086056692694e-17,-3.122502256758253e-17,6.938893903907228e-18,-1.5178830414797062e-17,1.0625181290357943e-17,6.938893903907228e-18,-3.469446951953614e-18,2.7755575615628914e-17,1.734723475976807e-18,-1.734723475976807e-17,-3.122502256758253e-17,-6.938893903907228e-18,3.469446951953614e-18,-1.3877787807814457e-17,1.100465205072787e-17,-1.431146867680866e-17,3.469446951953614e-18,-8.673617379884035e-19,-2.3852447794681098e-17,-8.673617379884035e-18,6.938893903907228e-18,-1.0408340855860843e-17,1.0408340855860843e-17,-3.9898639947466563e-17,2.6020852139652106e-17,-1.0408340855860843e-17,1.3877787807814457e-17,-6.938893903907228e-18,1.0408340855860843e-17,1.3877787807814457e-17,0.0,-3.122502256758253e-17,2.42861286636753e-17,-2.42861286636753e-17,-3.469446951953614e-18,1.0191500421363742e-17,-1.214306433183765e-17,2.42861286636753e-17,3.469446951953614e-18,0.0,-9.806970050855549e-17,-1.313763912473102e-16,-7.586524001605237e-17,7.401486830834377e-17,2.0354088784794536e-16,3.14563190310461e-17,-4.9960036108132046e-17,-7.586524001605237e-17,3.14563190310461e-17,-6.661338147750939e-17,-1.6653345369377347e-17,9.992007221626409e-17,4.255854927729767e-17,-1.0177044392397268e-16,-5.551115123125783e-17,1.0362081563168128e-16,-6.661338147750939e-17,0.9738499993020909,1.1415889991096875,-0.5851359232588739
2015-12-31,-2.0655312086049424e-16,0.5548599113276493,0.21817920604864371,0.2735533087881439,2.6586919800234013e-16,-8.326672684688674e-16,-6.972979698522913e-16,7.535343507562233e-16,1.7499963588165401,-0.27385404569998484,0.7629682468515182,1.2125448768905371,,,-3.469446951953614e-17,0.0,3.469446951953614e-18,-6.071532165918825e-18,2.42861286636753e-17,6.938893903907228e-18,2.42861286636753e-17,-7.806255641895632e-18,1.9081958235744878e-17,1.734723475976807e-18,6.938893903907228e-18,2.2985086056692694e-17,-3.122502256758253e-17,6.938893903907228e-18,-1.5178830414797062e-17,1.0625181290357943e-17,6.938893903907228e-18,-3.469446951953614e-18,2.7755575615628914e-17,1.734723475976807e-18,-1.734723475976807e-17,-3.122502256758253e-17,-6.938893903907228e-18,3.469446951953614e-18,-1.3877787807814457e-17,1.100465205072787e-17,-1.431146867680866e-17,3.469446951953614e-18,-8.673617379884035e-19,-2.3852447794681098e-17,-8.673617379884035e-18,6.938893903907228e-18,-1.0408340855860843e-17,1.0408340855860843e-17,-3.9898639947466563e-17,2.6020852139652106e-17,-1.0408340855860843e-17,1.3877787807814457e-17,-6.938893903907228e-18,1.0408340855860843e-17,1.3877787807814457e-17,0.0,-3.122502256758253e-17,2.42861286636753e-17,-2.42861286636753e-17,-3.469446951953614e-18,1.0191500421363742e-17,-1.214306433183765e-17,2.42861286636753e-17,3.469446951953614e-18,0.0,-9.806970050855549e-17,-1.313763912473102e-16,-7.586524001605237e-17,7.401486830834377e-17,2.0354088784794536e-16,3.14563190310461e-17,-4.9960036108132046e-17,-7.586524001605237e-17,3.14563190310461e-17,-6.661338147750939e-17,-1.6653345369377347e-17,9.992007221626409e-17,4.255854927729767e-17,-1.0177044392397268e-16,-5.551115123125783e-17,1.0362081563168128e-16,-6.661338147750939e-17,0.8216849437703737,0.9451050466698832,-0.10429351875977629
2016-01-31,-2.0655312086049424e-16,0.5275009018590714,-0.08159181052645556,0.32451764479377937,2.6586919800234013e-16,-8.326672684688674e-16,-6.972979698522913e-16,7.535343507562233e-16,1.7680532635041795,-0.1686793307876941,0.5504505095449954,0.7438396366554343,,,-3.469446951953614e-17,0.0,3.469446951953614e-18,-6.071532165918825e-18,2.42861286636753e-17,6.938893903907228e-18,2.42861286636753e-17,-7.806255641895632e-18,1.9081958235744878e-17,1.734723475976807e-18,6.938893903907228e-18,2.2985086056692694e-17,-3.122502256758253e-17,6.938893903907228e-18,-1.5178830414797062e-17,1.0625181290357943e-17,6.938893903907228e-18,-3.469446951953614e-18,2.7755575615628914e-17,1.734723475976807e-18,-1.734723475976807e-17,-3.122502256758253e-17,-6.938893903907228e-18,3.469446951953614e-18,-1.3877787807814457e-17,1.100465205072787e-17,-1.431146867680866e-17,3.469446951953614e-18,-8.673617379884035e-19,-2.3852447794681098e-17,-8.673617379884035e-18,6.938893903907228e-18,-1.0408340855860843e-17,1.0408340855860843e-17,-3.9898639947466563e-17,2.6020852139652106e-17,-1.0408340855860843e-17,1.3877787807814457e-17,-6.938893903907228e-18,1.0408340855860843e-17,1.3877787807814457e-17,0.0,-3.122502256758253e-17,2.42861286636753e-17,-2.42861286636753e-17,-3.469446951953614e-18,1.0191500421363742e-17,-1.214306433183765e-17,2.42861286636753e-17,3.469446951953614e-18,0.0,-9.806970050855549e-17,-1.313763912473102e-16,-7.586524001605237e-17,7.401486830834377e-17,2.0354088784794536e-16,3.14563190310461e-17,-4.9960036108132046e-17,-7.586524001605237e-17,3.14563190310461e-17,-6.661338147750939e-17,-1.6653345369377347e-17,9.992007221626409e-17,4.255854927729767e-17,-1.0177044392397268e-16,-5.551115123125783e-17,1.0362081563168128e-16,-6.661338147750939e-17,0.7274875284412154,0.5324887465462941,-0.08404752278086691
2016-02-29,-2.0655312086049424e-16,0.2858296515533004,1.297354865719001,0.4604225408088075,2.6586919800234013e-16,-8.326672684688674e-16,-6.972979698522913e-16,7.535343507562233e-16,1.5466509889818763,-0.4803081157130001,0.5724351030594633,0.23720449258627704,,,-3.469446951953614e-17,0.0,3.469446951953614e-18,-6.071532165918825e-18,2.42861286636753e-17,6.938893903907228e-18,2.42861286636753e-17,-7.806255641895632e-18,1.9081958235744878e-17,1.734723475976807e-18,6.938893903907228e-18,2.2985086056692694e-17,-3.122502256758253e-17,6.938893903907228e-18,-1.5178830414797062e-17,1.0625181290357943e-17,6.938893903907228e-18,-3.469446951953614e-18,2.7755575615628914e-17,1.734723475976807e-18,-1.734723475976807e-17,-3.122502256758253e-17,-6.938893903907228e-18,3.469446951953614e-18,-1.3877787807814457e-17,1.100465205072787e-17,-1.431146867680866e-17,3.469446951953614e-18,-8.673617379884035e-19,-2.3852447794681098e-17,-8.673617379884035e-18,6.938893903907228e-18,-1.0408340855860843e-17,1.0408340855860843e-17,-3.9898639947466563e-17,2.6020852139652106e-17,-1.0408340855860843e-17,1.3877787807814457e-17,-6.938893903907228e-18,1.0408340855860843e-17,1.3877787807814457e-17,0.0,-3.122502256758253e-17,2.42861286636753e-17,-2.42861286636753e-17,-3.469446951953614e-18,1.0191500421363742e-17,-1.214306433183765e-17,2.42861286636753e-17,3.469446951953614e-18,0.0,-9.806970050855549e-17,-1.313763912473102e-16,-7.586524001605237e-17,7.401486830834377e-17,2.0354088784794536e-16,3.14563190310461e-17,-4.9960036108132046e-17,-7.586524001605237e-17,3.14563190310461e-17,-6.661338147750939e-17,-1.6653345369377347e-17,9.992007221626409e-17,4.255854927729767e-17,-1.0177044392397268e-16,-5.551115123125783e-17,1.0362081563168128e-16,-6.661338147750939e-17,0.27220002101695046,-0.01766632028515802,1.1357737349484227
2016-03-31,-2.0655312086049424e-16,1.2411150654978105,1.4058434240985607,1.2758519168989761,2.6586919800234013e-16,-8.326672684688674e-16,-6.972979698522913e-16,7.535343507562233e-16,1.9010177434767952,-0.4686220362783011,0.9876996472216343,0.18572819452577444,,,-3.469446951953614e-17,0.0,3.469446951953614e-18,-6.071532165918825e-18,2.42861286636753e-17,6.938893903907228e-18,2.42861286636753e-17,-7.806255641895632e-18,1.9081958235744878e-17,1.734723475976807e-18,6.938893903907228e-18,2.2985086056692694e-17,-3.122502256758253e-17,6.938893903907228e-18,-1.5178830414797062e-17,1.0625181290357943e-17,6.938893903907228e-18,-3.469446951953614e-18,2.7755575615628914e-17,1.734723475976807e-18,-1.734723475976807e-17,-3.122502256758253e-17,-6.938893903907228e-18,3.469446951953614e-18,-1.3877787807814457e-17,1.100465205072787e-17,-1.431146867680866e-17,3.469446951953614e-18,-8.673617379884035e-19,-2.3852447794681098e-17,-8.673617379884035e-18,6.938893903907228e-18,-1.0408340855860843e-17,1.0408340855860843e-17,-3.9898639947466563e-17,2.6020852139652106e-17,-1.0408340855860843e-17,1.3877787807814457e-17,-6.938893903907228e-18,1.0408340855860843e-17,1.3877787807814457e-17,0.0,-3.122502256758253e-17,2.42861286636753e-17,-2.42861286636753e-17,-3.469446951953614e-18,1.0191500421363742e-17,-1.214306433183765e-17,2.42861286636753e-17,3.469446951953614e-18,0.0,-9.806970050855549e-17,-1.313763912473102e-16,-7.586524001605237e-17,7.401486830834377e-17,2.0354088784794536e-16,3.14563190310461e-17,-4.9960036108132046e-17,-7.586524001605237e-17,3.14563190310461e-17,-6.661338147750939e-17,-1.6653345369377347e-17,9.992007221626409e-17,4.255854927729767e-17,-1.0177044392397268e-16,-5.551115123125783e-17,1.0362081563168128e-16,-6.661338147750939e-17,0.3663974363461087,0.3343674278361581,1.3863179351874262
